"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"20217","Researchers (FTE) - Private non-profit","ISL","Iceland","2011","2011",54,,
"20217","Researchers (FTE) - Private non-profit","ITA","Italy","2011","2011",3735.3,,
"20217","Researchers (FTE) - Private non-profit","ITA","Italy","2012","2012",3906.1,,
"20217","Researchers (FTE) - Private non-profit","ITA","Italy","2013","2013",4207.7,,
"20217","Researchers (FTE) - Private non-profit","ITA","Italy","2014","2014",4618,,
"20217","Researchers (FTE) - Private non-profit","ITA","Italy","2015","2015",4942,,
"20217","Researchers (FTE) - Private non-profit","ITA","Italy","2016","2016",4793,,
"20217","Researchers (FTE) - Private non-profit","JPN","Japan","2011","2011",7434,,
"20217","Researchers (FTE) - Private non-profit","JPN","Japan","2012","2012",7465,,
"20217","Researchers (FTE) - Private non-profit","JPN","Japan","2013","2013",7674,,
"20217","Researchers (FTE) - Private non-profit","JPN","Japan","2014","2014",8842,,
"20217","Researchers (FTE) - Private non-profit","JPN","Japan","2015","2015",8553,,
"20217","Researchers (FTE) - Private non-profit","JPN","Japan","2016","2016",8405,,
"20217","Researchers (FTE) - Private non-profit","KOR","Republic of Korea","2011","2011",3341.079,,
"20217","Researchers (FTE) - Private non-profit","KOR","Republic of Korea","2012","2012",2518.671,,
"20217","Researchers (FTE) - Private non-profit","KOR","Republic of Korea","2013","2013",3319.994,,
"20217","Researchers (FTE) - Private non-profit","KOR","Republic of Korea","2014","2014",4137.185,,
"20217","Researchers (FTE) - Private non-profit","KOR","Republic of Korea","2015","2015",5014.037,,
"20217","Researchers (FTE) - Private non-profit","KOR","Republic of Korea","2016","2016",5493.975,,
"20217","Researchers (FTE) - Private non-profit","MEX","Mexico","2011","2011",1029.7,,
"20217","Researchers (FTE) - Private non-profit","MEX","Mexico","2012","2012",845.66,,
"20217","Researchers (FTE) - Private non-profit","MEX","Mexico","2013","2013",902.67,,
"20217","Researchers (FTE) - Private non-profit","POL","Poland","2011","2011",64.7,,
"20217","Researchers (FTE) - Private non-profit","POL","Poland","2012","2012",178.2,,
"20217","Researchers (FTE) - Private non-profit","POL","Poland","2013","2013",128.7,,
"20217","Researchers (FTE) - Private non-profit","POL","Poland","2014","2014",119.5,,
"20217","Researchers (FTE) - Private non-profit","POL","Poland","2015","2015",105,,
"20217","Researchers (FTE) - Private non-profit","PRT","Portugal","2011","2011",5572,,
"20217","Researchers (FTE) - Private non-profit","PRT","Portugal","2012","2012",5060.1,,
"20217","Researchers (FTE) - Private non-profit","PRT","Portugal","2013","2013",642.111,,
"20217","Researchers (FTE) - Private non-profit","PRT","Portugal","2014","2014",527.206,,
"20217","Researchers (FTE) - Private non-profit","PRT","Portugal","2015","2015",493,,
"20217","Researchers (FTE) - Private non-profit","PRT","Portugal","2016","2016",524,,
"20217","Researchers (FTE) - Private non-profit","SVK","Slovakia","2011","2011",36.6,,
"20217","Researchers (FTE) - Private non-profit","SVK","Slovakia","2012","2012",39.5,,
"20217","Researchers (FTE) - Private non-profit","SVK","Slovakia","2013","2013",31.1,,
"20217","Researchers (FTE) - Private non-profit","SVK","Slovakia","2014","2014",15.3,,
"20217","Researchers (FTE) - Private non-profit","SVK","Slovakia","2015","2015",23.9,,
"20217","Researchers (FTE) - Private non-profit","SVK","Slovakia","2016","2016",62,,
"20217","Researchers (FTE) - Private non-profit","ESP","Spain","2011","2011",242,,
"20217","Researchers (FTE) - Private non-profit","ESP","Spain","2012","2012",232,,
"20217","Researchers (FTE) - Private non-profit","ESP","Spain","2013","2013",197.4,,
"20217","Researchers (FTE) - Private non-profit","ESP","Spain","2014","2014",210.2,,
"20217","Researchers (FTE) - Private non-profit","ESP","Spain","2015","2015",218,,
"20217","Researchers (FTE) - Private non-profit","ESP","Spain","2016","2016",335,,
"20217","Researchers (FTE) - Private non-profit","SWE","Sweden","2011","2011",194,,
"20217","Researchers (FTE) - Private non-profit","SWE","Sweden","2012","2012",220,,
"20217","Researchers (FTE) - Private non-profit","SWE","Sweden","2013","2013",266,,
"20217","Researchers (FTE) - Private non-profit","SWE","Sweden","2014","2014",290,,
"20217","Researchers (FTE) - Private non-profit","SWE","Sweden","2015","2015",130,,
"20217","Researchers (FTE) - Private non-profit","SWE","Sweden","2016","2016",157,,
"20217","Researchers (FTE) - Private non-profit","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",4093.7,,
"20217","Researchers (FTE) - Private non-profit","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",4250.6,,
"20217","Researchers (FTE) - Private non-profit","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",3144.2,,
"20217","Researchers (FTE) - Private non-profit","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",2755.6,,
"20217","Researchers (FTE) - Private non-profit","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",4189,,
"20217","Researchers (FTE) - Private non-profit","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",4272,,
"20217","Researchers (FTE) - Private non-profit","ARG","Argentina","2011","2011",579,,
"20217","Researchers (FTE) - Private non-profit","ARG","Argentina","2012","2012",584.75,,
"20217","Researchers (FTE) - Private non-profit","ARG","Argentina","2013","2013",551.8042,,
"20217","Researchers (FTE) - Private non-profit","ARG","Argentina","2014","2014",494.25,,
"20217","Researchers (FTE) - Private non-profit","ARG","Argentina","2015","2015",449,,
"20217","Researchers (FTE) - Private non-profit","ARG","Argentina","2016","2016",242,,
"20217","Researchers (FTE) - Private non-profit","BRA","Brazil","2011","2011",1316,,
"20217","Researchers (FTE) - Private non-profit","BRA","Brazil","2012","2012",1326,,
"20217","Researchers (FTE) - Private non-profit","BRA","Brazil","2013","2013",1337,,
"20217","Researchers (FTE) - Private non-profit","BRA","Brazil","2014","2014",1347,,
"20217","Researchers (FTE) - Private non-profit","BGR","Bulgaria","2011","2011",75,,
"20217","Researchers (FTE) - Private non-profit","BGR","Bulgaria","2012","2012",112,,
"20217","Researchers (FTE) - Private non-profit","BGR","Bulgaria","2013","2013",165,,
"20217","Researchers (FTE) - Private non-profit","BGR","Bulgaria","2014","2014",106,,
"20217","Researchers (FTE) - Private non-profit","BGR","Bulgaria","2015","2015",123,,
"20217","Researchers (FTE) - Private non-profit","BGR","Bulgaria","2016","2016",39,,
"20217","Researchers (FTE) - Private non-profit","KHM","Cambodia","2015","2015",40.13,,
"20217","Researchers (FTE) - Private non-profit","CHL","Chile","2011","2011",694.83,,
"20217","Researchers (FTE) - Private non-profit","CHL","Chile","2012","2012",805.13,,
"20217","Researchers (FTE) - Private non-profit","CHL","Chile","2013","2013",492.765,,
"20217","Researchers (FTE) - Private non-profit","CHL","Chile","2014","2014",968.245,,
"20217","Researchers (FTE) - Private non-profit","CHL","Chile","2015","2015",1070.474,,
"20217","Researchers (FTE) - Private non-profit","CHL","Chile","2016","2016",680.603,,
"20217","Researchers (FTE) - Private non-profit","COL","Colombia","2013","2013",18,,
"20217","Researchers (FTE) - Private non-profit","COL","Colombia","2014","2014",24,,
"20217","Researchers (FTE) - Private non-profit","COL","Colombia","2015","2015",29,,
"20217","Researchers (FTE) - Private non-profit","COL","Colombia","2016","2016",30,,
"20217","Researchers (FTE) - Private non-profit","CRI","Costa Rica","2011","2011",104,,
"20217","Researchers (FTE) - Private non-profit","CRI","Costa Rica","2012","2012",73,,
"20217","Researchers (FTE) - Private non-profit","CRI","Costa Rica","2013","2013",36,,
"20217","Researchers (FTE) - Private non-profit","CRI","Costa Rica","2014","2014",48,,
"20217","Researchers (FTE) - Private non-profit","CRI","Costa Rica","2015","2015",23,,
"20217","Researchers (FTE) - Private non-profit","CRI","Costa Rica","2016","2016",46,,
"20217","Researchers (FTE) - Private non-profit","HRV","Croatia","2011","2011",11,,
"20217","Researchers (FTE) - Private non-profit","CYP","Cyprus","2011","2011",79,,
"20217","Researchers (FTE) - Private non-profit","CYP","Cyprus","2012","2012",88,,
"20217","Researchers (FTE) - Private non-profit","CYP","Cyprus","2013","2013",73,,
"20217","Researchers (FTE) - Private non-profit","CYP","Cyprus","2014","2014",88,,
"20217","Researchers (FTE) - Private non-profit","CYP","Cyprus","2015","2015",66,,
"20217","Researchers (FTE) - Private non-profit","CYP","Cyprus","2016","2016",65,,
"20217","Researchers (FTE) - Private non-profit","EST","Estonia","2011","2011",73,,
"20217","Researchers (FTE) - Private non-profit","EST","Estonia","2012","2012",81,,
"20217","Researchers (FTE) - Private non-profit","EST","Estonia","2013","2013",73,,
"20217","Researchers (FTE) - Private non-profit","EST","Estonia","2014","2014",79,,
"20217","Researchers (FTE) - Private non-profit","EST","Estonia","2015","2015",90,,
"20217","Researchers (FTE) - Private non-profit","EST","Estonia","2016","2016",89,,
"20217","Researchers (FTE) - Private non-profit","ETH","Ethiopia","2013","2013",108.5,,
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2011","2011",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2012","2012",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2013","2013",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2014","2014",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2015","2015",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2016","2016",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","HKG","China, Hong Kong Special Administrative Region","2017","2017",,"x","Data included elsewhere under another category"
"20217","Researchers (FTE) - Private non-profit","IND","India","2015","2015",9263,,
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2011","2011",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2012","2012",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2013","2013",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2014","2014",17.8,,
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2015","2015",15,,
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2016","2016",58.1,,
"20217","Researchers (FTE) - Private non-profit","MKD","The former Yugoslav Republic of Macedonia","2017","2017",40.4,,
"20217","Researchers (FTE) - Private non-profit","MYS","Malaysia","2011","2011",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","MYS","Malaysia","2012","2012",2.8,,
"20217","Researchers (FTE) - Private non-profit","MYS","Malaysia","2014","2014",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","MYS","Malaysia","2015","2015",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","MDA","Republic of Moldova","2015","2015",,"a","Category not applicable"
"20217","Researchers (FTE) - Private non-profit","MDA","Republic of Moldova","2016","2016",,"a","Category not applicable"
"20217","Researchers (FTE) - Private non-profit","MDA","Republic of Moldova","2017","2017",,"a","Category not applicable"
"20217","Researchers (FTE) - Private non-profit","PAN","Panama","2011","2011",62,,
"20217","Researchers (FTE) - Private non-profit","PRY","Paraguay","2014","2014",224,,
"20217","Researchers (FTE) - Private non-profit","PRY","Paraguay","2015","2015",296,,
"20217","Researchers (FTE) - Private non-profit","PRY","Paraguay","2016","2016",176.1229,,
"20217","Researchers (FTE) - Private non-profit","PHL","Philippines","2011","2011",50,,
"20217","Researchers (FTE) - Private non-profit","PHL","Philippines","2013","2013",100.9,,
"20217","Researchers (FTE) - Private non-profit","PRI","Puerto Rico","2013","2013",12,,
"20217","Researchers (FTE) - Private non-profit","PRI","Puerto Rico","2015","2015",8,,
"20217","Researchers (FTE) - Private non-profit","ROU","Romania","2011","2011",153,,
"20217","Researchers (FTE) - Private non-profit","ROU","Romania","2012","2012",97,,
"20217","Researchers (FTE) - Private non-profit","ROU","Romania","2013","2013",82,,
"20217","Researchers (FTE) - Private non-profit","ROU","Romania","2014","2014",78,,
"20217","Researchers (FTE) - Private non-profit","ROU","Romania","2015","2015",86,,
"20217","Researchers (FTE) - Private non-profit","ROU","Romania","2016","2016",120,,
"20217","Researchers (FTE) - Private non-profit","RUS","Russian Federation","2011","2011",1325,,
"20217","Researchers (FTE) - Private non-profit","RUS","Russian Federation","2012","2012",1687,,
"20217","Researchers (FTE) - Private non-profit","RUS","Russian Federation","2013","2013",1264,,
"20217","Researchers (FTE) - Private non-profit","RUS","Russian Federation","2014","2014",1071,,
"20217","Researchers (FTE) - Private non-profit","RUS","Russian Federation","2015","2015",1233,,
"20217","Researchers (FTE) - Private non-profit","RUS","Russian Federation","2016","2016",1343,,
"20217","Researchers (FTE) - Private non-profit","SEN","Senegal","2015","2015",42.2,,
"20217","Researchers (FTE) - Private non-profit","SVN","Slovenia","2011","2011",16,,
"20217","Researchers (FTE) - Private non-profit","SVN","Slovenia","2012","2012",18,,
"20217","Researchers (FTE) - Private non-profit","SVN","Slovenia","2013","2013",17,,
"20217","Researchers (FTE) - Private non-profit","SVN","Slovenia","2014","2014",13,,
"20217","Researchers (FTE) - Private non-profit","SVN","Slovenia","2015","2015",11,,
"20217","Researchers (FTE) - Private non-profit","SVN","Slovenia","2016","2016",12,,
"20217","Researchers (FTE) - Private non-profit","ZAF","South Africa","2011","2011",190.82,,
"20217","Researchers (FTE) - Private non-profit","ZAF","South Africa","2012","2012",294.5,,
"20217","Researchers (FTE) - Private non-profit","ZAF","South Africa","2013","2013",338.43,,
"20217","Researchers (FTE) - Private non-profit","ZAF","South Africa","2014","2014",396,,
"20217","Researchers (FTE) - Private non-profit","ZAF","South Africa","2015","2015",384.8,,
"20217","Researchers (FTE) - Private non-profit","LKA","Sri Lanka","2013","2013",14,,
"20217","Researchers (FTE) - Private non-profit","LKA","Sri Lanka","2014","2014",6,,
"20217","Researchers (FTE) - Private non-profit","LKA","Sri Lanka","2015","2015",8,,
"20217","Researchers (FTE) - Private non-profit","THA","Thailand","2011","2011",43,,
"20217","Researchers (FTE) - Private non-profit","THA","Thailand","2014","2014",510,,
"20217","Researchers (FTE) - Private non-profit","THA","Thailand","2015","2015",537,,
"20217","Researchers (FTE) - Private non-profit","THA","Thailand","2016","2016",744,,
"20217","Researchers (FTE) - Private non-profit","UKR","Ukraine","2011","2011",1,,
"20217","Researchers (FTE) - Private non-profit","UKR","Ukraine","2013","2013",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","UKR","Ukraine","2014","2014",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","UKR","Ukraine","2015","2015",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","UKR","Ukraine","2016","2016",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","UKR","Ukraine","2017","2017",,"n","Magnitude nil or negligible"
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2011","2011",54,,
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2012","2012",58,,
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2013","2013",63,,
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2014","2014",64,,
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2015","2015",64,,
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2016","2016",76,,
"20217","Researchers (FTE) - Private non-profit","URY","Uruguay","2017","2017",79,,
"20217","Researchers (FTE) - Private non-profit","VEN","Venezuela (Bolivarian Republic of)","2011","2011",71,,
"20217","Researchers (FTE) - Private non-profit","VEN","Venezuela (Bolivarian Republic of)","2012","2012",74,,
"20217","Researchers (FTE) - Private non-profit","VEN","Venezuela (Bolivarian Republic of)","2014","2014",4,,
"20217","Researchers (FTE) - Private non-profit","VNM","Viet Nam","2013","2013",444.24,,
"20217","Researchers (FTE) - Private non-profit","VNM","Viet Nam","2015","2015",259,,
"20217","Researchers (FTE) - Private non-profit","MAC","China, Macao Special Administrative Region","2013","2013",37,,
"20217","Researchers (FTE) - Private non-profit","MAC","China, Macao Special Administrative Region","2014","2014",14,,
"20217","Researchers (FTE) - Private non-profit","MAC","China, Macao Special Administrative Region","2015","2015",18,,
"20217","Researchers (FTE) - Private non-profit","MAC","China, Macao Special Administrative Region","2016","2016",53,,
"20217","Researchers (FTE) - Private non-profit","MAC","China, Macao Special Administrative Region","2017","2017",11,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2011","2011",2.6,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2012","2012",4,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2013","2013",2.8,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2014","2014",3.8,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2015","2015",6.2,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2016","2016",6.2,,
"20217","Researchers (FTE) - Private non-profit","SRB","Serbia","2017","2017",2,,
"20221","Researchers (FTE) - Not specified sectors","DZA","Algeria","2017","2017",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ARG","Argentina","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ARG","Argentina","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ARG","Argentina","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ARG","Argentina","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ARG","Argentina","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ARG","Argentina","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BRA","Brazil","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BRA","Brazil","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BRA","Brazil","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BRA","Brazil","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BGR","Bulgaria","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BGR","Bulgaria","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BGR","Bulgaria","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BGR","Bulgaria","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BGR","Bulgaria","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","BGR","Bulgaria","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","KHM","Cambodia","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","COL","Colombia","2013","2013",175,,
"20221","Researchers (FTE) - Not specified sectors","COL","Colombia","2014","2014",132,,
"20221","Researchers (FTE) - Not specified sectors","COL","Colombia","2015","2015",173,,
"20221","Researchers (FTE) - Not specified sectors","COL","Colombia","2016","2016",216,,
"20221","Researchers (FTE) - Not specified sectors","CRI","Costa Rica","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CRI","Costa Rica","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CRI","Costa Rica","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CRI","Costa Rica","2014","2014",1,,
"20221","Researchers (FTE) - Not specified sectors","CRI","Costa Rica","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CRI","Costa Rica","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HRV","Croatia","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HRV","Croatia","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HRV","Croatia","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HRV","Croatia","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CYP","Cyprus","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CYP","Cyprus","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CYP","Cyprus","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CYP","Cyprus","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","CYP","Cyprus","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ECU","Ecuador","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ECU","Ecuador","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","ECU","Ecuador","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","EST","Estonia","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","EST","Estonia","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","EST","Estonia","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","EST","Estonia","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","EST","Estonia","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","GTM","Guatemala","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","GTM","Guatemala","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","GTM","Guatemala","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","GTM","Guatemala","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","HKG","China, Hong Kong Special Administrative Region","2017","2017",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","IND","India","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LVA","Latvia","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LVA","Latvia","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LVA","Latvia","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LVA","Latvia","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LVA","Latvia","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LVA","Latvia","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LSO","Lesotho","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LSO","Lesotho","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LTU","Lithuania","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LTU","Lithuania","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LTU","Lithuania","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LTU","Lithuania","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","LTU","Lithuania","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MKD","The former Yugoslav Republic of Macedonia","2017","2017",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MYS","Malaysia","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MYS","Malaysia","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MYS","Malaysia","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MYS","Malaysia","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLI","Mali","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLI","Mali","2017","2017",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLT","Malta","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLT","Malta","2012","2012",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLT","Malta","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLT","Malta","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLT","Malta","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MLT","Malta","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MDA","Republic of Moldova","2011","2011",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MDA","Republic of Moldova","2013","2013",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MDA","Republic of Moldova","2014","2014",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MDA","Republic of Moldova","2015","2015",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MDA","Republic of Moldova","2016","2016",,"n","Magnitude nil or negligible"
"20221","Researchers (FTE) - Not specified sectors","MDA","Republic of Moldova","2017","2017",,"n","Magnitude nil or negligible"
