"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2016","2016",57.05557,,
"FRESP_THC","Researchers (HC) - % Female","AZE","Azerbaijan","2017","2017",59.04154,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2011","2011",41.65141,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2012","2012",41.12866,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2013","2013",41.05596,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2014","2014",41.19272,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2015","2015",40.48251,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2016","2016",39.61135,,
"FRESP_THC","Researchers (HC) - % Female","BLR","Belarus","2017","2017",39.7039,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2011","2011",49.06719,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2012","2012",48.61029,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2013","2013",49.69866,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2014","2014",49.47457,,
"FRESP_THC","Researchers (HC) - % Female","BGR","Bulgaria","2015","2015",47.92636,,
"FRESP_THC","Researchers (HC) - % Female","BFA","Burkina Faso","2014","2014",15.24116,,
"FRESP_THC","Researchers (HC) - % Female","KHM","Cambodia","2015","2015",23.67758,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2013","2013",33.89484,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2014","2014",35.42498,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2015","2015",35.44884,,
"FRESP_THC","Researchers (HC) - % Female","COL","Colombia","2016","2016",37.36923,,
"FRESP_THC","Researchers (HC) - % Female","CRI","Costa Rica","2011","2011",42.65,,
"FRESP_THC","Researchers (HC) - % Female","CRI","Costa Rica","2012","2012",44.573,,
"FRESP_THC","Researchers (HC) - % Female","CRI","Costa Rica","2013","2013",43.78558,,
"FRESP_THC","Researchers (HC) - % Female","CRI","Costa Rica","2014","2014",44.278,,
"FRESP_THC","Researchers (HC) - % Female","CRI","Costa Rica","2015","2015",42.14759,,
"FRESP_THC","Researchers (HC) - % Female","CRI","Costa Rica","2016","2016",42.80566,,
"FRESP_THC","Researchers (HC) - % Female","HRV","Croatia","2011","2011",47.29352,,
"FRESP_THC","Researchers (HC) - % Female","HRV","Croatia","2012","2012",47.71093,,
"FRESP_THC","Researchers (HC) - % Female","HRV","Croatia","2013","2013",47.75251,,
"FRESP_THC","Researchers (HC) - % Female","HRV","Croatia","2014","2014",48.90919,,
"FRESP_THC","Researchers (HC) - % Female","HRV","Croatia","2015","2015",48.91334,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2011","2011",48.74405,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2012","2012",48.35661,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2013","2013",47.06506,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2014","2014",48.17451,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2015","2015",51.54425,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2016","2016",48.04796,,
"FRESP_THC","Researchers (HC) - % Female","CUB","Cuba","2017","2017",48.99971,,
"FRESP_THC","Researchers (HC) - % Female","CYP","Cyprus","2011","2011",36.86921,,
"FRESP_THC","Researchers (HC) - % Female","CYP","Cyprus","2012","2012",37.31809,,
"FRESP_THC","Researchers (HC) - % Female","CYP","Cyprus","2013","2013",38.33034,,
"FRESP_THC","Researchers (HC) - % Female","CYP","Cyprus","2014","2014",38.17006,,
"FRESP_THC","Researchers (HC) - % Female","CYP","Cyprus","2015","2015",37.94243,,
"FRESP_THC","Researchers (HC) - % Female","ECU","Ecuador","2011","2011",37.37273,,
"FRESP_THC","Researchers (HC) - % Female","ECU","Ecuador","2012","2012",42.20019,,
"FRESP_THC","Researchers (HC) - % Female","ECU","Ecuador","2013","2013",41.38113,,
"FRESP_THC","Researchers (HC) - % Female","ECU","Ecuador","2014","2014",41.08677,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2011","2011",42.32333,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2012","2012",41.5957,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2013","2013",42.76893,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2014","2014",42.21531,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2015","2015",43.4116,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2016","2016",44.11705,,
"FRESP_THC","Researchers (HC) - % Female","EGY","Egypt","2017","2017",45.25527,,
"FRESP_THC","Researchers (HC) - % Female","EST","Estonia","2011","2011",43.70913,,
"FRESP_THC","Researchers (HC) - % Female","EST","Estonia","2012","2012",43.98742,,
"FRESP_THC","Researchers (HC) - % Female","EST","Estonia","2013","2013",44.41783,,
"FRESP_THC","Researchers (HC) - % Female","EST","Estonia","2014","2014",44.02279,,
"FRESP_THC","Researchers (HC) - % Female","EST","Estonia","2015","2015",43.87968,,
"FRESP_THC","Researchers (HC) - % Female","ETH","Ethiopia","2013","2013",13.29522,,
"FRESP_THC","Researchers (HC) - % Female","GMB","Gambia","2011","2011",20,,
"FRESP_THC","Researchers (HC) - % Female","GEO","Georgia","2013","2013",51.88269,,
"FRESP_THC","Researchers (HC) - % Female","GEO","Georgia","2014","2014",53.07682,,
"FRESP_THC","Researchers (HC) - % Female","GEO","Georgia","2015","2015",50.623,,
"FRESP_THC","Researchers (HC) - % Female","GEO","Georgia","2016","2016",52.2575,,
"FRESP_THC","Researchers (HC) - % Female","GTM","Guatemala","2011","2011",43.09484,,
"FRESP_THC","Researchers (HC) - % Female","GTM","Guatemala","2012","2012",44.74474,,
"FRESP_THC","Researchers (HC) - % Female","GTM","Guatemala","2013","2013",46.49805,"‡","UIS Estimation"
"FRESP_THC","Researchers (HC) - % Female","GTM","Guatemala","2014","2014",46.79715,,
"FRESP_THC","Researchers (HC) - % Female","GTM","Guatemala","2015","2015",53.15615,,
"FRESP_THC","Researchers (HC) - % Female","HND","Honduras","2015","2015",41.0628,,
"FRESP_THC","Researchers (HC) - % Female","IRN","Iran (Islamic Republic of)","2012","2012",27.97374,,
"FRESP_THC","Researchers (HC) - % Female","IRN","Iran (Islamic Republic of)","2013","2013",27.74312,,
"FRESP_THC","Researchers (HC) - % Female","IRQ","Iraq","2011","2011",34.16747,,
"FRESP_THC","Researchers (HC) - % Female","IRQ","Iraq","2014","2014",37.50262,,
"FRESP_THC","Researchers (HC) - % Female","IRQ","Iraq","2015","2015",39.89932,,
"FRESP_THC","Researchers (HC) - % Female","IRQ","Iraq","2016","2016",39.66847,,
"FRESP_THC","Researchers (HC) - % Female","IRQ","Iraq","2017","2017",38.01344,,
"FRESP_THC","Researchers (HC) - % Female","KAZ","Kazakhstan","2011","2011",49.75627,,
"FRESP_THC","Researchers (HC) - % Female","KAZ","Kazakhstan","2012","2012",48.73277,,
"FRESP_THC","Researchers (HC) - % Female","KAZ","Kazakhstan","2013","2013",51.46263,,
"FRESP_THC","Researchers (HC) - % Female","KAZ","Kazakhstan","2014","2014",51.59007,,
"FRESP_THC","Researchers (HC) - % Female","KAZ","Kazakhstan","2015","2015",51.97789,,
"FRESP_THC","Researchers (HC) - % Female","KAZ","Kazakhstan","2016","2016",53.28052,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2011","2011",37.7129,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2012","2012",36.21868,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2013","2013",37.34161,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2014","2014",39.04576,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2015","2015",51.40911,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2016","2016",51.64674,,
"FRESP_THC","Researchers (HC) - % Female","KWT","Kuwait","2017","2017",52.57891,,
"FRESP_THC","Researchers (HC) - % Female","KGZ","Kyrgyzstan","2011","2011",43.21043,,
"FRESP_THC","Researchers (HC) - % Female","KGZ","Kyrgyzstan","2014","2014",47.99203,,
"FRESP_THC","Researchers (HC) - % Female","KGZ","Kyrgyzstan","2015","2015",50.62482,,
"FRESP_THC","Researchers (HC) - % Female","KGZ","Kyrgyzstan","2016","2016",49.42096,,
"FRESP_THC","Researchers (HC) - % Female","KGZ","Kyrgyzstan","2017","2017",46.47973,,
"FRESP_THC","Researchers (HC) - % Female","LVA","Latvia","2011","2011",53.26013,,
"FRESP_THC","Researchers (HC) - % Female","LVA","Latvia","2012","2012",52.80801,,
"FRESP_THC","Researchers (HC) - % Female","LVA","Latvia","2013","2013",51.97368,,
"FRESP_THC","Researchers (HC) - % Female","LVA","Latvia","2014","2014",52.05945,,
"FRESP_THC","Researchers (HC) - % Female","LVA","Latvia","2015","2015",51.01571,,
"FRESP_THC","Researchers (HC) - % Female","LSO","Lesotho","2011","2011",30.95238,,
"FRESP_THC","Researchers (HC) - % Female","LSO","Lesotho","2015","2015",36.44068,,
"FRESP_THC","Researchers (HC) - % Female","LTU","Lithuania","2011","2011",52.06821,,
"FRESP_THC","Researchers (HC) - % Female","LTU","Lithuania","2012","2012",52.35617,,
"FRESP_THC","Researchers (HC) - % Female","LTU","Lithuania","2013","2013",51.22491,,
"FRESP_THC","Researchers (HC) - % Female","LTU","Lithuania","2014","2014",50.25037,,
"FRESP_THC","Researchers (HC) - % Female","LTU","Lithuania","2015","2015",50.74308,,
"FRESP_THC","Researchers (HC) - % Female","MDG","Madagascar","2011","2011",35.36379,,
"FRESP_THC","Researchers (HC) - % Female","MDG","Madagascar","2014","2014",32.1116,,
"FRESP_THC","Researchers (HC) - % Female","MDG","Madagascar","2016","2016",33.19838,,
"FRESP_THC","Researchers (HC) - % Female","MDG","Madagascar","2017","2017",32.87356,,
"FRESP_THC","Researchers (HC) - % Female","MLI","Mali","2015","2015",10.43115,,
"FRESP_THC","Researchers (HC) - % Female","MLI","Mali","2017","2017",15.11789,,
"FRESP_THC","Researchers (HC) - % Female","MLT","Malta","2011","2011",26.78855,,
"FRESP_THC","Researchers (HC) - % Female","MLT","Malta","2012","2012",29.41586,,
"FRESP_THC","Researchers (HC) - % Female","MLT","Malta","2013","2013",30.36876,,
"FRESP_THC","Researchers (HC) - % Female","MLT","Malta","2014","2014",30.39288,,
"FRESP_THC","Researchers (HC) - % Female","MLT","Malta","2015","2015",28.54108,,
"FRESP_THC","Researchers (HC) - % Female","MUS","Mauritius","2012","2012",41.92635,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2011","2011",47.98339,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2012","2012",48.08268,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2013","2013",47.96923,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2014","2014",47.84314,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2015","2015",49.13895,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2016","2016",49.12773,,
"FRESP_THC","Researchers (HC) - % Female","MDA","Republic of Moldova","2017","2017",48.49057,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2011","2011",49.194,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2012","2012",49.61623,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2013","2013",48.90167,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2014","2014",48.92275,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2015","2015",49.00911,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2016","2016",49.08759,,
"FRESP_THC","Researchers (HC) - % Female","MNG","Mongolia","2017","2017",57.47638,,
"FRESP_THC","Researchers (HC) - % Female","MAR","Morocco","2011","2011",30.19438,,
"FRESP_THC","Researchers (HC) - % Female","MAR","Morocco","2012","2012",32.11797,,
"FRESP_THC","Researchers (HC) - % Female","MAR","Morocco","2016","2016",33.7536,,
"FRESP_THC","Researchers (HC) - % Female","PSE","Palestine","2013","2013",22.5899,,
"FRESP_THC","Researchers (HC) - % Female","PAK","Pakistan","2011","2011",27.23563,,
"FRESP_THC","Researchers (HC) - % Female","PAK","Pakistan","2013","2013",29.78468,,
"FRESP_THC","Researchers (HC) - % Female","PAK","Pakistan","2015","2015",33.88926,,
"FRESP_THC","Researchers (HC) - % Female","PAN","Panama","2012","2012",57.04698,,
"FRESP_THC","Researchers (HC) - % Female","PAN","Panama","2013","2013",51.76849,,
"FRESP_THC","Researchers (HC) - % Female","PRY","Paraguay","2011","2011",52.51989,,
"FRESP_THC","Researchers (HC) - % Female","PRY","Paraguay","2012","2012",51.67742,,
"FRESP_THC","Researchers (HC) - % Female","PRY","Paraguay","2014","2014",49.37888,,
"FRESP_THC","Researchers (HC) - % Female","PRY","Paraguay","2015","2015",48.21159,,
"FRESP_THC","Researchers (HC) - % Female","PRY","Paraguay","2016","2016",48.91909,,
"FRESP_THC","Researchers (HC) - % Female","PHL","Philippines","2011","2011",53.07042,,
"FRESP_THC","Researchers (HC) - % Female","PHL","Philippines","2013","2013",49.45683,,
"FRESP_THC","Researchers (HC) - % Female","ROU","Romania","2011","2011",46.05124,,
"FRESP_THC","Researchers (HC) - % Female","ROU","Romania","2012","2012",45.13614,,
"FRESP_THC","Researchers (HC) - % Female","ROU","Romania","2013","2013",45.69203,,
"FRESP_THC","Researchers (HC) - % Female","ROU","Romania","2014","2014",46.01053,,
"FRESP_THC","Researchers (HC) - % Female","ROU","Romania","2015","2015",46.2261,,
"FRESP_THC","Researchers (HC) - % Female","RUS","Russian Federation","2011","2011",41.44123,,
"FRESP_THC","Researchers (HC) - % Female","RUS","Russian Federation","2012","2012",41.24685,,
"FRESP_THC","Researchers (HC) - % Female","RUS","Russian Federation","2013","2013",40.88289,,
"FRESP_THC","Researchers (HC) - % Female","RUS","Russian Federation","2014","2014",40.51617,,
"FRESP_THC","Researchers (HC) - % Female","RUS","Russian Federation","2015","2015",40.30695,,
"FRESP_THC","Researchers (HC) - % Female","RUS","Russian Federation","2016","2016",40.04979,,
"FRESP_THC","Researchers (HC) - % Female","SAU","Saudi Arabia","2013","2013",23.20802,,
"FRESP_THC","Researchers (HC) - % Female","SEN","Senegal","2015","2015",29.30589,,
"FRESP_THC","Researchers (HC) - % Female","SYC","Seychelles","2016","2016",34.89933,,
"FRESP_THC","Researchers (HC) - % Female","SGP","Singapore","2011","2011",29.20843,,
"FRESP_THC","Researchers (HC) - % Female","SGP","Singapore","2012","2012",29.57431,,
"FRESP_THC","Researchers (HC) - % Female","SGP","Singapore","2013","2013",29.60505,,
"FRESP_THC","Researchers (HC) - % Female","SGP","Singapore","2014","2014",30.08102,,
"FRESP_THC","Researchers (HC) - % Female","SVN","Slovenia","2011","2011",36.35928,,
"FRESP_THC","Researchers (HC) - % Female","SVN","Slovenia","2012","2012",35.80327,,
"FRESP_THC","Researchers (HC) - % Female","SVN","Slovenia","2013","2013",35.99207,,
"FRESP_THC","Researchers (HC) - % Female","SVN","Slovenia","2014","2014",36.09214,,
"FRESP_THC","Researchers (HC) - % Female","SVN","Slovenia","2015","2015",36.48744,,
"FRESP_THC","Researchers (HC) - % Female","ZAF","South Africa","2011","2011",42.26994,,
"FRESP_THC","Researchers (HC) - % Female","ZAF","South Africa","2012","2012",43.71906,,
"FRESP_THC","Researchers (HC) - % Female","ZAF","South Africa","2013","2013",44.04267,,
"FRESP_THC","Researchers (HC) - % Female","ZAF","South Africa","2014","2014",44.28928,,
"FRESP_THC","Researchers (HC) - % Female","ZAF","South Africa","2015","2015",44.97947,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2011","2011",24.34505,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2012","2012",24.1629,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2013","2013",33.829,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2014","2014",33.36192,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2015","2015",35.91407,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2016","2016",36.90888,,
"FRESP_THC","Researchers (HC) - % Female","TJK","Tajikistan","2017","2017",38.40749,,
"FRESP_THC","Researchers (HC) - % Female","THA","Thailand","2011","2011",52.6613,,
"FRESP_THC","Researchers (HC) - % Female","THA","Thailand","2014","2014",53.27716,,
"FRESP_THC","Researchers (HC) - % Female","THA","Thailand","2015","2015",56.07597,,
"FRESP_THC","Researchers (HC) - % Female","THA","Thailand","2016","2016",53.14539,,
"FRESP_THC","Researchers (HC) - % Female","TTO","Trinidad and Tobago","2011","2011",48.7636,,
"FRESP_THC","Researchers (HC) - % Female","TTO","Trinidad and Tobago","2012","2012",43.76368,,
"FRESP_THC","Researchers (HC) - % Female","TTO","Trinidad and Tobago","2013","2013",49.67846,,
"FRESP_THC","Researchers (HC) - % Female","TTO","Trinidad and Tobago","2014","2014",54.64169,,
"FRESP_THC","Researchers (HC) - % Female","TTO","Trinidad and Tobago","2015","2015",53.64135,,
"FRESP_THC","Researchers (HC) - % Female","TTO","Trinidad and Tobago","2016","2016",49.74545,,
"FRESP_THC","Researchers (HC) - % Female","TUN","Tunisia","2011","2011",47.83025,,
"FRESP_THC","Researchers (HC) - % Female","TUN","Tunisia","2012","2012",50.74144,,
"FRESP_THC","Researchers (HC) - % Female","TUN","Tunisia","2013","2013",53.09416,,
"FRESP_THC","Researchers (HC) - % Female","TUN","Tunisia","2014","2014",53.89752,,
"FRESP_THC","Researchers (HC) - % Female","TUN","Tunisia","2015","2015",54.55203,,
"FRESP_THC","Researchers (HC) - % Female","TUN","Tunisia","2016","2016",55.43899,,
"FRESP_THC","Researchers (HC) - % Female","UGA","Uganda","2014","2014",29.76313,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2011","2011",45.49433,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2012","2012",45.81116,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2013","2013",45.82349,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2014","2014",45.8131,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2015","2015",46.30816,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2016","2016",44.99639,,
"FRESP_THC","Researchers (HC) - % Female","UKR","Ukraine","2017","2017",44.67437,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2011","2011",49.48535,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2012","2012",49.55894,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2013","2013",49.10529,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2014","2014",48.47028,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2015","2015",48.81993,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2016","2016",49.94316,,
"FRESP_THC","Researchers (HC) - % Female","URY","Uruguay","2017","2017",48.21029,,
"FRESP_THC","Researchers (HC) - % Female","VEN","Venezuela (Bolivarian Republic of)","2011","2011",58.79857,,
"FRESP_THC","Researchers (HC) - % Female","VEN","Venezuela (Bolivarian Republic of)","2012","2012",58.98666,,
"FRESP_THC","Researchers (HC) - % Female","VEN","Venezuela (Bolivarian Republic of)","2013","2013",60.71641,,
"FRESP_THC","Researchers (HC) - % Female","VEN","Venezuela (Bolivarian Republic of)","2014","2014",61.04607,,
"FRESP_THC","Researchers (HC) - % Female","VEN","Venezuela (Bolivarian Republic of)","2015","2015",61.62232,,
"FRESP_THC","Researchers (HC) - % Female","VEN","Venezuela (Bolivarian Republic of)","2016","2016",61.43325,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2011","2011",36.27586,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2012","2012",33.93617,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2013","2013",34.5045,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2014","2014",32.63234,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2015","2015",33.70853,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2016","2016",39.21649,,
"FRESP_THC","Researchers (HC) - % Female","MAC","China, Macao Special Administrative Region","2017","2017",39.08336,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2011","2011",49.3497,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2012","2012",49.64148,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2013","2013",50.46097,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2014","2014",49.14595,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2015","2015",49.23491,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2016","2016",48.40887,,
"FRESP_THC","Researchers (HC) - % Female","SRB","Serbia","2017","2017",50.04326,,
"FRESP_THC","Researchers (HC) - % Female","MNE","Montenegro","2011","2011",49.87063,,
"FRESP_THC","Researchers (HC) - % Female","MNE","Montenegro","2015","2015",47.56512,,
"20301","Researchers (FTE) - ISCED 8 ","AUT","Austria","2011","2011",10444.3,,
"20301","Researchers (FTE) - ISCED 8 ","AUT","Austria","2013","2013",11226.1,,
"20301","Researchers (FTE) - ISCED 8 ","AUT","Austria","2015","2015",11796,,
"20301","Researchers (FTE) - ISCED 8 ","BEL","Belgium","2011","2011",9347.549,,
"20301","Researchers (FTE) - ISCED 8 ","BEL","Belgium","2013","2013",9470,,
"20301","Researchers (FTE) - ISCED 8 ","CZE","Czechia","2011","2011",11832.068,,
"20301","Researchers (FTE) - ISCED 8 ","CZE","Czechia","2012","2012",12746.483,,
"20301","Researchers (FTE) - ISCED 8 ","CZE","Czechia","2015","2015",13362,,
"20301","Researchers (FTE) - ISCED 8 ","IRL","Ireland","2011","2011",5886,,
"20301","Researchers (FTE) - ISCED 8 ","PRT","Portugal","2011","2011",13211.1,,
"20301","Researchers (FTE) - ISCED 8 ","PRT","Portugal","2012","2012",13061.5,,
"20301","Researchers (FTE) - ISCED 8 ","PRT","Portugal","2013","2013",13473.935,,
"20301","Researchers (FTE) - ISCED 8 ","PRT","Portugal","2014","2014",14736.695,,
"20301","Researchers (FTE) - ISCED 8 ","PRT","Portugal","2015","2015",14835,,
"20301","Researchers (FTE) - ISCED 8 ","SVK","Slovakia","2011","2011",7577.3,,
"20301","Researchers (FTE) - ISCED 8 ","SVK","Slovakia","2012","2012",7681.4,,
"20301","Researchers (FTE) - ISCED 8 ","SVK","Slovakia","2013","2013",7603.6,,
"20301","Researchers (FTE) - ISCED 8 ","SVK","Slovakia","2014","2014",7515.4,,
"20301","Researchers (FTE) - ISCED 8 ","SVK","Slovakia","2015","2015",7432,,
"20301","Researchers (FTE) - ISCED 8 ","ESP","Spain","2011","2011",50598.718,,
"20301","Researchers (FTE) - ISCED 8 ","ESP","Spain","2012","2012",50806.215,,
"20301","Researchers (FTE) - ISCED 8 ","ESP","Spain","2013","2013",51788.021,,
"20301","Researchers (FTE) - ISCED 8 ","ESP","Spain","2014","2014",50734.944,,
"20301","Researchers (FTE) - ISCED 8 ","ESP","Spain","2015","2015",52155,,
"20301","Researchers (FTE) - ISCED 8 ","TUR","Turkey","2011","2011",22083.025,,
"20301","Researchers (FTE) - ISCED 8 ","TUR","Turkey","2012","2012",24237.539,,
"20301","Researchers (FTE) - ISCED 8 ","TUR","Turkey","2013","2013",26048.101,,
"20301","Researchers (FTE) - ISCED 8 ","TUR","Turkey","2014","2014",25920.185,,
"20301","Researchers (FTE) - ISCED 8 ","TUR","Turkey","2015","2015",12172,,
"20301","Researchers (FTE) - ISCED 8 ","DZA","Algeria","2017","2017",5965.52,,
"20301","Researchers (FTE) - ISCED 8 ","BGR","Bulgaria","2011","2011",5954,,
"20301","Researchers (FTE) - ISCED 8 ","BGR","Bulgaria","2012","2012",5599,,
"20301","Researchers (FTE) - ISCED 8 ","BGR","Bulgaria","2013","2013",6137,,
"20301","Researchers (FTE) - ISCED 8 ","BGR","Bulgaria","2014","2014",6822,,
"20301","Researchers (FTE) - ISCED 8 ","BGR","Bulgaria","2015","2015",6765,,
"20301","Researchers (FTE) - ISCED 8 ","KHM","Cambodia","2015","2015",143.18,,
"20301","Researchers (FTE) - ISCED 8 ","CHL","Chile","2011","2011",2541.49,,
"20301","Researchers (FTE) - ISCED 8 ","CHL","Chile","2012","2012",2764.5,,
"20301","Researchers (FTE) - ISCED 8 ","CHL","Chile","2013","2013",2666.326,,
"20301","Researchers (FTE) - ISCED 8 ","CHL","Chile","2014","2014",2980.049,,
"20301","Researchers (FTE) - ISCED 8 ","CHL","Chile","2015","2015",3218.98,,
"20301","Researchers (FTE) - ISCED 8 ","HRV","Croatia","2011","2011",3745,,
"20301","Researchers (FTE) - ISCED 8 ","HRV","Croatia","2012","2012",3802,,
"20301","Researchers (FTE) - ISCED 8 ","HRV","Croatia","2013","2013",4011,,
"20301","Researchers (FTE) - ISCED 8 ","HRV","Croatia","2014","2014",4098,,
"20301","Researchers (FTE) - ISCED 8 ","HRV","Croatia","2015","2015",4428,,
"20301","Researchers (FTE) - ISCED 8 ","CYP","Cyprus","2011","2011",460,,
"20301","Researchers (FTE) - ISCED 8 ","CYP","Cyprus","2012","2012",450,,
"20301","Researchers (FTE) - ISCED 8 ","CYP","Cyprus","2013","2013",480,,
"20301","Researchers (FTE) - ISCED 8 ","CYP","Cyprus","2014","2014",489,,
"20301","Researchers (FTE) - ISCED 8 ","CYP","Cyprus","2015","2015",470,,
"20301","Researchers (FTE) - ISCED 8 ","EGY","Egypt","2011","2011",27098.5,,
"20301","Researchers (FTE) - ISCED 8 ","EGY","Egypt","2013","2013",27420.3,,
"20301","Researchers (FTE) - ISCED 8 ","EGY","Egypt","2014","2014",33739.65,,
"20301","Researchers (FTE) - ISCED 8 ","EGY","Egypt","2015","2015",34234.2,,
"20301","Researchers (FTE) - ISCED 8 ","EGY","Egypt","2016","2016",36365.1976,,
"20301","Researchers (FTE) - ISCED 8 ","EST","Estonia","2011","2011",1744,,
"20301","Researchers (FTE) - ISCED 8 ","EST","Estonia","2012","2012",1808,,
"20301","Researchers (FTE) - ISCED 8 ","EST","Estonia","2013","2013",1755,,
"20301","Researchers (FTE) - ISCED 8 ","EST","Estonia","2014","2014",1745,,
"20301","Researchers (FTE) - ISCED 8 ","EST","Estonia","2015","2015",1788,,
"20301","Researchers (FTE) - ISCED 8 ","GTM","Guatemala","2011","2011",56,,
"20301","Researchers (FTE) - ISCED 8 ","GTM","Guatemala","2012","2012",54,,
"20301","Researchers (FTE) - ISCED 8 ","GTM","Guatemala","2013","2013",29,,
"20301","Researchers (FTE) - ISCED 8 ","GTM","Guatemala","2014","2014",51,,
"20301","Researchers (FTE) - ISCED 8 ","GTM","Guatemala","2015","2015",74,,
"20301","Researchers (FTE) - ISCED 8 ","IRN","Iran (Islamic Republic of)","2012","2012",27641,,
"20301","Researchers (FTE) - ISCED 8 ","IRN","Iran (Islamic Republic of)","2013","2013",30681,,
"20301","Researchers (FTE) - ISCED 8 ","IRQ","Iraq","2011","2011",4619,,
