"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"20105","Researchers (FTE) - Female","SVN","Slovenia","2013","2013",3017,,
"20105","Researchers (FTE) - Female","SVN","Slovenia","2014","2014",2973,,
"20105","Researchers (FTE) - Female","SVN","Slovenia","2015","2015",2686,,
"20105","Researchers (FTE) - Female","ZAF","South Africa","2011","2011",8379.99,,
"20105","Researchers (FTE) - Female","ZAF","South Africa","2012","2012",9284.7,,
"20105","Researchers (FTE) - Female","ZAF","South Africa","2013","2013",10165.23,,
"20105","Researchers (FTE) - Female","ZAF","South Africa","2014","2014",10387.2,,
"20105","Researchers (FTE) - Female","ZAF","South Africa","2015","2015",11536.1,,
"20105","Researchers (FTE) - Female","LKA","Sri Lanka","2013","2013",851,,
"20105","Researchers (FTE) - Female","LKA","Sri Lanka","2014","2014",951,,
"20105","Researchers (FTE) - Female","LKA","Sri Lanka","2015","2015",1018,,
"20105","Researchers (FTE) - Female","THA","Thailand","2011","2011",19306,,
"20105","Researchers (FTE) - Female","THA","Thailand","2015","2015",16577,,
"20105","Researchers (FTE) - Female","THA","Thailand","2016","2016",39953,,
"20105","Researchers (FTE) - Female","TGO","Togo","2011","2011",22.2,,
"20105","Researchers (FTE) - Female","TGO","Togo","2012","2012",22.9,,
"20105","Researchers (FTE) - Female","TGO","Togo","2014","2014",24.18,,
"20105","Researchers (FTE) - Female","TGO","Togo","2016","2016",23.61,,
"20105","Researchers (FTE) - Female","TGO","Togo","2017","2017",27.19,,
"20105","Researchers (FTE) - Female","TUN","Tunisia","2011","2011",7966,,
"20105","Researchers (FTE) - Female","TUN","Tunisia","2012","2012",9725,,
"20105","Researchers (FTE) - Female","TUN","Tunisia","2013","2013",11373,,
"20105","Researchers (FTE) - Female","TUN","Tunisia","2014","2014",11675,,
"20105","Researchers (FTE) - Female","TUN","Tunisia","2015","2015",11844,,
"20105","Researchers (FTE) - Female","TUN","Tunisia","2016","2016",13384,,
"20105","Researchers (FTE) - Female","UKR","Ukraine","2016","2016",19386.2,,
"20105","Researchers (FTE) - Female","UKR","Ukraine","2017","2017",20556.5,,
"20105","Researchers (FTE) - Female","URY","Uruguay","2012","2012",869,,
"20105","Researchers (FTE) - Female","URY","Uruguay","2013","2013",856,,
"20105","Researchers (FTE) - Female","URY","Uruguay","2014","2014",818,,
"20105","Researchers (FTE) - Female","URY","Uruguay","2015","2015",859,,
"20105","Researchers (FTE) - Female","URY","Uruguay","2016","2016",1084,,
"20105","Researchers (FTE) - Female","URY","Uruguay","2017","2017",1086,,
"20105","Researchers (FTE) - Female","VEN","Venezuela (Bolivarian Republic of)","2014","2014",4268,,
"20105","Researchers (FTE) - Female","VEN","Venezuela (Bolivarian Republic of)","2015","2015",4615,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2011","2011",120.9,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2012","2012",132.9,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2013","2013",169.7,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2014","2014",192.25,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2015","2015",245.14333,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2016","2016",661.59333,,
"20105","Researchers (FTE) - Female","MAC","China, Macao Special Administrative Region","2017","2017",789.59333,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2011","2011",5779.6,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2012","2012",5900.5,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2013","2013",6228.91,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2014","2014",6360.4,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2015","2015",7201.2,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2016","2016",7261.7,,
"20105","Researchers (FTE) - Female","SRB","Serbia","2017","2017",7237.3,,
"FRESP_TFTE","Researchers (FTE) - % Female","AUT","Austria","2011","2011",22.80149,,
"FRESP_TFTE","Researchers (FTE) - % Female","AUT","Austria","2013","2013",22.97133,,
"FRESP_TFTE","Researchers (FTE) - % Female","AUT","Austria","2015","2015",23.21748,,
"FRESP_TFTE","Researchers (FTE) - % Female","BEL","Belgium","2011","2011",31.73158,,
"FRESP_TFTE","Researchers (FTE) - % Female","CZE","Czechia","2011","2011",25.08472,,
"FRESP_TFTE","Researchers (FTE) - % Female","CZE","Czechia","2012","2012",24.72077,,
"FRESP_TFTE","Researchers (FTE) - % Female","CZE","Czechia","2013","2013",24.51376,,
"FRESP_TFTE","Researchers (FTE) - % Female","CZE","Czechia","2014","2014",24.14415,,
"FRESP_TFTE","Researchers (FTE) - % Female","CZE","Czechia","2015","2015",23.43161,,
"FRESP_TFTE","Researchers (FTE) - % Female","DNK","Denmark","2011","2011",31.58597,,
"FRESP_TFTE","Researchers (FTE) - % Female","DNK","Denmark","2012","2012",31.36878,,
"FRESP_TFTE","Researchers (FTE) - % Female","DNK","Denmark","2013","2013",33.97177,,
"FRESP_TFTE","Researchers (FTE) - % Female","DNK","Denmark","2015","2015",31.24808,,
"FRESP_TFTE","Researchers (FTE) - % Female","HUN","Hungary","2011","2011",29.89704,,
"FRESP_TFTE","Researchers (FTE) - % Female","HUN","Hungary","2012","2012",28.40962,,
"FRESP_TFTE","Researchers (FTE) - % Female","HUN","Hungary","2013","2013",26.95103,,
"FRESP_TFTE","Researchers (FTE) - % Female","HUN","Hungary","2014","2014",26.35334,,
"FRESP_TFTE","Researchers (FTE) - % Female","HUN","Hungary","2015","2015",26.85653,,
"FRESP_TFTE","Researchers (FTE) - % Female","ISL","Iceland","2011","2011",35.95625,,
"FRESP_TFTE","Researchers (FTE) - % Female","IRL","Ireland","2011","2011",30.01834,,
"FRESP_TFTE","Researchers (FTE) - % Female","IRL","Ireland","2013","2013",29.28347,,
"FRESP_TFTE","Researchers (FTE) - % Female","IRL","Ireland","2015","2015",36.25054,,
"FRESP_TFTE","Researchers (FTE) - % Female","POL","Poland","2011","2011",38.12339,,
"FRESP_TFTE","Researchers (FTE) - % Female","POL","Poland","2012","2012",36.72882,,
"FRESP_TFTE","Researchers (FTE) - % Female","POL","Poland","2013","2013",36.23907,,
"FRESP_TFTE","Researchers (FTE) - % Female","POL","Poland","2014","2014",35.31408,,
"FRESP_TFTE","Researchers (FTE) - % Female","POL","Poland","2015","2015",35.34155,,
"FRESP_TFTE","Researchers (FTE) - % Female","PRT","Portugal","2011","2011",43.91502,,
"FRESP_TFTE","Researchers (FTE) - % Female","PRT","Portugal","2012","2012",44.492,,
"FRESP_TFTE","Researchers (FTE) - % Female","PRT","Portugal","2013","2013",44.74762,,
"FRESP_TFTE","Researchers (FTE) - % Female","PRT","Portugal","2014","2014",43.74568,,
"FRESP_TFTE","Researchers (FTE) - % Female","PRT","Portugal","2015","2015",43.36212,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVK","Slovakia","2011","2011",42.28006,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVK","Slovakia","2012","2012",41.65897,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVK","Slovakia","2013","2013",41.78945,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVK","Slovakia","2014","2014",41.31269,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVK","Slovakia","2015","2015",41.84929,,
"FRESP_TFTE","Researchers (FTE) - % Female","ESP","Spain","2011","2011",38.57092,,
"FRESP_TFTE","Researchers (FTE) - % Female","ESP","Spain","2012","2012",38.46974,,
"FRESP_TFTE","Researchers (FTE) - % Female","ESP","Spain","2013","2013",38.75833,,
"FRESP_TFTE","Researchers (FTE) - % Female","ESP","Spain","2014","2014",38.56188,,
"FRESP_TFTE","Researchers (FTE) - % Female","ESP","Spain","2015","2015",38.9825,,
"FRESP_TFTE","Researchers (FTE) - % Female","SWE","Sweden","2011","2011",30.22668,,
"FRESP_TFTE","Researchers (FTE) - % Female","SWE","Sweden","2013","2013",28.02287,,
"FRESP_TFTE","Researchers (FTE) - % Female","SWE","Sweden","2015","2015",27.26496,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUR","Turkey","2011","2011",32.44108,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUR","Turkey","2012","2012",32.88287,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUR","Turkey","2013","2013",32.96188,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUR","Turkey","2014","2014",32.61335,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUR","Turkey","2015","2015",32.98081,,
"FRESP_TFTE","Researchers (FTE) - % Female","ARG","Argentina","2011","2011",51.31956,,
"FRESP_TFTE","Researchers (FTE) - % Female","ARG","Argentina","2012","2012",51.19337,,
"FRESP_TFTE","Researchers (FTE) - % Female","ARG","Argentina","2013","2013",51.02584,,
"FRESP_TFTE","Researchers (FTE) - % Female","ARG","Argentina","2014","2014",51.96791,,
"FRESP_TFTE","Researchers (FTE) - % Female","ARG","Argentina","2015","2015",51.98548,,
"FRESP_TFTE","Researchers (FTE) - % Female","ARG","Argentina","2016","2016",52.45745,,
"FRESP_TFTE","Researchers (FTE) - % Female","BGR","Bulgaria","2011","2011",49.90758,,
"FRESP_TFTE","Researchers (FTE) - % Female","BGR","Bulgaria","2012","2012",49.61062,,
"FRESP_TFTE","Researchers (FTE) - % Female","BGR","Bulgaria","2013","2013",50.47658,,
"FRESP_TFTE","Researchers (FTE) - % Female","BGR","Bulgaria","2014","2014",49.77653,,
"FRESP_TFTE","Researchers (FTE) - % Female","BGR","Bulgaria","2015","2015",47.89267,,
"FRESP_TFTE","Researchers (FTE) - % Female","CRI","Costa Rica","2011","2011",45.03646,,
"FRESP_TFTE","Researchers (FTE) - % Female","CRI","Costa Rica","2012","2012",42.821,,
"FRESP_TFTE","Researchers (FTE) - % Female","CRI","Costa Rica","2013","2013",46.55582,,
"FRESP_TFTE","Researchers (FTE) - % Female","CRI","Costa Rica","2014","2014",42.33309,,
"FRESP_TFTE","Researchers (FTE) - % Female","CRI","Costa Rica","2015","2015",39.192,,
"FRESP_TFTE","Researchers (FTE) - % Female","CRI","Costa Rica","2016","2016",40.83139,,
"FRESP_TFTE","Researchers (FTE) - % Female","HRV","Croatia","2011","2011",49.01417,,
"FRESP_TFTE","Researchers (FTE) - % Female","HRV","Croatia","2012","2012",49.82057,,
"FRESP_TFTE","Researchers (FTE) - % Female","HRV","Croatia","2013","2013",49.86981,,
"FRESP_TFTE","Researchers (FTE) - % Female","HRV","Croatia","2014","2014",50.98905,,
"FRESP_TFTE","Researchers (FTE) - % Female","HRV","Croatia","2015","2015",49.6152,,
"FRESP_TFTE","Researchers (FTE) - % Female","CYP","Cyprus","2011","2011",37.40458,,
"FRESP_TFTE","Researchers (FTE) - % Female","CYP","Cyprus","2012","2012",37.57094,,
"FRESP_TFTE","Researchers (FTE) - % Female","CYP","Cyprus","2013","2013",38.35771,,
"FRESP_TFTE","Researchers (FTE) - % Female","CYP","Cyprus","2014","2014",38.58093,,
"FRESP_TFTE","Researchers (FTE) - % Female","CYP","Cyprus","2015","2015",38.31776,,
"FRESP_TFTE","Researchers (FTE) - % Female","EST","Estonia","2011","2011",41.43205,,
"FRESP_TFTE","Researchers (FTE) - % Female","EST","Estonia","2012","2012",42.84155,,
"FRESP_TFTE","Researchers (FTE) - % Female","EST","Estonia","2013","2013",42.45518,,
"FRESP_TFTE","Researchers (FTE) - % Female","EST","Estonia","2014","2014",43.14134,,
"FRESP_TFTE","Researchers (FTE) - % Female","EST","Estonia","2015","2015",43.73059,,
"FRESP_TFTE","Researchers (FTE) - % Female","IND","India","2015","2015",13.91867,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2011","2011",51.8115,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2012","2012",50.84529,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2013","2013",50.45517,,
"FRESP_TFTE","Researchers (FTE) - % Female","LVA","Latvia","2015","2015",50.06919,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2011","2011",48.85578,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2012","2012",50.18073,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2013","2013",48.38144,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2014","2014",46.5124,,
"FRESP_TFTE","Researchers (FTE) - % Female","LTU","Lithuania","2015","2015",46.87156,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2011","2011",34.17722,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2016","2016",34.47154,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDG","Madagascar","2017","2017",34.09962,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2011","2011",45.78054,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2012","2012",47.01257,,
"FRESP_TFTE","Researchers (FTE) - % Female","MYS","Malaysia","2015","2015",48.56651,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLI","Mali","2015","2015",10.24449,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLI","Mali","2017","2017",14.32611,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2011","2011",24.79893,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2012","2012",27.92363,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2013","2013",29.35323,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2014","2014",29.56853,,
"FRESP_TFTE","Researchers (FTE) - % Female","MLT","Malta","2015","2015",26.58537,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2011","2011",47.84966,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2012","2012",47.98977,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2013","2013",47.84598,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2014","2014",48.0226,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2015","2015",49.77728,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2016","2016",49.67016,,
"FRESP_TFTE","Researchers (FTE) - % Female","MDA","Republic of Moldova","2017","2017",49.45483,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2011","2011",31.78899,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2012","2012",35.18207,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAR","Morocco","2016","2016",36.63709,,
"FRESP_TFTE","Researchers (FTE) - % Female","MOZ","Mozambique","2015","2015",28.91804,,
"FRESP_TFTE","Researchers (FTE) - % Female","PAN","Panama","2011","2011",30.59361,,
"FRESP_TFTE","Researchers (FTE) - % Female","PAN","Panama","2012","2012",47.1831,,
"FRESP_TFTE","Researchers (FTE) - % Female","PAN","Panama","2013","2013",49.33333,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2011","2011",46.0199,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2012","2012",44.78242,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2013","2013",45.24655,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2014","2014",44.96107,,
"FRESP_TFTE","Researchers (FTE) - % Female","ROU","Romania","2015","2015",45.23741,,
"FRESP_TFTE","Researchers (FTE) - % Female","SEN","Senegal","2015","2015",30.21927,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVN","Slovenia","2011","2011",35.26328,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVN","Slovenia","2012","2012",33.9937,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVN","Slovenia","2013","2013",34.65028,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVN","Slovenia","2014","2014",34.6746,,
"FRESP_TFTE","Researchers (FTE) - % Female","SVN","Slovenia","2015","2015",34,,
"FRESP_TFTE","Researchers (FTE) - % Female","ZAF","South Africa","2011","2011",41.66028,,
"FRESP_TFTE","Researchers (FTE) - % Female","ZAF","South Africa","2012","2012",43.42216,,
"FRESP_TFTE","Researchers (FTE) - % Female","ZAF","South Africa","2013","2013",43.54162,,
"FRESP_TFTE","Researchers (FTE) - % Female","ZAF","South Africa","2014","2014",44.06603,,
"FRESP_TFTE","Researchers (FTE) - % Female","ZAF","South Africa","2015","2015",44.09925,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUN","Tunisia","2011","2011",51.80801,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUN","Tunisia","2012","2012",55.07419,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUN","Tunisia","2013","2013",57.64903,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUN","Tunisia","2014","2014",58.1714,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUN","Tunisia","2015","2015",58.88729,,
"FRESP_TFTE","Researchers (FTE) - % Female","TUN","Tunisia","2016","2016",59.73133,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2011","2011",35.95004,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2012","2012",31.98556,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2013","2013",32.18282,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2014","2014",31.57955,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2015","2015",31.88663,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2016","2016",40.76436,,
"FRESP_TFTE","Researchers (FTE) - % Female","MAC","China, Macao Special Administrative Region","2017","2017",39.29628,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2011","2011",49.31441,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2012","2012",49.99619,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2013","2013",50.46815,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2014","2014",48.827,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2015","2015",49.13248,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2016","2016",48.362,,
"FRESP_TFTE","Researchers (FTE) - % Female","SRB","Serbia","2017","2017",49.71561,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AUT","Austria","2011","2011",4387.04452,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AUT","Austria","2012","2012",4661.04799,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AUT","Austria","2013","2013",4712.8267,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AUT","Austria","2014","2014",4937.55516,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AUT","Austria","2015","2015",5019.44022,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","AUT","Austria","2016","2016",5157.51761,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BEL","Belgium","2011","2011",3875.91495,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BEL","Belgium","2012","2012",4113.93461,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BEL","Belgium","2013","2013",4156.83541,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BEL","Belgium","2014","2014",4529.75049,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BEL","Belgium","2015","2015",4711.04559,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","BEL","Belgium","2016","2016",4734.03819,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CAN","Canada","2011","2011",4780.15597,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CAN","Canada","2012","2012",4630.27896,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CAN","Canada","2013","2013",4628.49834,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CAN","Canada","2014","2014",4552.48528,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CZE","Czechia","2011","2011",2903.05766,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CZE","Czechia","2012","2012",3137.61563,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CZE","Czechia","2013","2013",3234.80725,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CZE","Czechia","2014","2014",3400.44455,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CZE","Czechia","2015","2015",3591.27251,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","CZE","Czechia","2016","2016",3518.81882,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DNK","Denmark","2011","2011",7018.07116,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DNK","Denmark","2012","2012",7143.59808,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DNK","Denmark","2013","2013",7071.54915,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DNK","Denmark","2014","2014",7311.02202,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DNK","Denmark","2015","2015",7457.77371,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DNK","Denmark","2016","2016",7514.70184,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FIN","Finland","2011","2011",7422.67818,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FIN","Finland","2012","2012",7476.17763,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FIN","Finland","2013","2013",7209.66866,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FIN","Finland","2014","2014",7011.46232,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FIN","Finland","2015","2015",6843.49374,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FIN","Finland","2016","2016",6525.01158,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FRA","France","2011","2011",3934.8362,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FRA","France","2012","2012",4068.4085,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FRA","France","2013","2013",4153.10006,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FRA","France","2014","2014",4233.83036,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","FRA","France","2015","2015",4307.22237,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DEU","Germany","2011","2011",4184.75334,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DEU","Germany","2012","2012",4347.29737,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DEU","Germany","2013","2013",4361.81367,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DEU","Germany","2014","2014",4318.62153,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DEU","Germany","2015","2015",4748.40899,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","DEU","Germany","2016","2016",4893.15272,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRC","Greece","2011","2011",2160.08677,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRC","Greece","2012","2012",2179.59376,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRC","Greece","2013","2013",2581.70351,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRC","Greece","2014","2014",2652.26957,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRC","Greece","2015","2015",3094.0113,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","GRC","Greece","2016","2016",2629.09037,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HUN","Hungary","2011","2011",2325.57341,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HUN","Hungary","2012","2012",2415.17358,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HUN","Hungary","2013","2013",2544.07345,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HUN","Hungary","2014","2014",2671.16123,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HUN","Hungary","2015","2015",2587.50961,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","HUN","Hungary","2016","2016",2645.6738,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ISL","Iceland","2011","2011",6982.60456,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ISL","Iceland","2013","2013",5651.08905,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ISL","Iceland","2015","2015",5887.90678,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ISL","Iceland","2016","2016",6635.1053,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2011","2011",3274.79706,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2012","2012",3474.26582,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2013","2013",3597.69729,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2014","2014",4422.89058,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2015","2015",5421.36594,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2016","2016",5563.38681,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2011","2011",1776.29562,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2012","2012",1853.13402,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2013","2013",1946.82745,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2014","2014",1983.41319,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2015","2015",2115.39647,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2016","2016",2131.48464,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2011","2011",5109.90982,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2012","2012",5032.82098,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2013","2013",5147.48632,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2014","2014",5328.64927,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2015","2015",5173.44182,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2016","2016",5209.97062,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2011","2011",5807.67801,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2012","2012",6317.81813,,
